 Pe   1.00000008E-09
   1.66597272E-16   1.00000000    
   3.33194545E-16   1.00000000    
   4.99791791E-16   1.00000000    
   6.66389089E-16   1.00000000    
   8.32986388E-16   1.00000000    
   9.99583581E-16  0.999999106    
   1.16618088E-15  0.999994636    
   1.33277818E-15  0.999981582    
   1.49937548E-15  0.999951422    
   1.66597278E-15  0.999891579    
   1.83256997E-15  0.999785125    
   1.99916716E-15  0.999590874    
   2.16576457E-15  0.999267220    
   2.33236176E-15  0.998799741    
   2.49895916E-15  0.998104572    
   2.66555636E-15  0.997232497    
   2.83215355E-15  0.996049881    
   2.99875095E-15  0.994682491    
   3.16534815E-15  0.992948651    
   3.33194555E-15  0.991042018    
   3.49854275E-15  0.988739908    
   3.66513994E-15  0.986289680    
   3.83173734E-15  0.983436823    
   3.99833432E-15  0.980467081    
   4.16493173E-15  0.977103472    
   4.33152913E-15  0.973656476    
   4.49812654E-15  0.969834805    
   4.66472352E-15  0.965962529    
   4.83132092E-15  0.961741030    
   4.99791833E-15  0.957499444    
   5.16451531E-15  0.952937067    
   5.33111271E-15  0.948381841    
   5.49771012E-15  0.943535507    
   5.66430710E-15  0.938719869    
   5.83090451E-15  0.933642209    
   5.99750191E-15  0.928615391    
   6.16409889E-15  0.923354387    
   6.33069630E-15  0.918160915    
   6.49729370E-15  0.912759244    
   6.66389111E-15  0.907438815    
   6.83048809E-15  0.901934087    
   6.99708549E-15  0.896521568    
   7.16368290E-15  0.890946627    
   7.33027988E-15  0.885472417    
   7.49687686E-15  0.879855514    
   7.66347469E-15  0.874345839    
   7.83007167E-15  0.868711114    
   7.99666865E-15  0.863188505    
   8.16326648E-15  0.857556701    
   8.32986346E-15  0.852040231    
   8.49646129E-15  0.846428752    
   8.66305827E-15  0.840934694    
   8.82965525E-15  0.835358083    
   8.99625308E-15  0.829900026    
   9.16285006E-15  0.824370503    
   9.32944704E-15  0.818959773    
   9.49604487E-15  0.813487470    
   9.66264185E-15  0.808133483    
   9.82923883E-15  0.802726626    
   9.99583666E-15  0.797437072    
   1.01624336E-14  0.792102337    
   1.03290306E-14  0.786883414    
   1.04956284E-14  0.781626165    
   1.06622254E-14  0.776482940    
   1.08288224E-14  0.771307349    
   1.09954202E-14  0.766243577    
   1.11620172E-14  0.761152804    
   1.13286142E-14  0.756171644    
   1.14952120E-14  0.751168072    
   1.16618090E-14  0.746271670    
   1.18284060E-14  0.741356969    
   1.19950038E-14  0.736546814    
   1.21616008E-14  0.731722057    
   1.23281978E-14  0.726999104    
   1.24947956E-14  0.722264767    
   1.26613926E-14  0.717629671    
   1.28279896E-14  0.712985873    
   1.29945874E-14  0.708438635    
   1.31611844E-14  0.703885198    
   1.33277822E-14  0.699425459    
   1.34943792E-14  0.694961786    
   1.36609762E-14  0.690589190    
   1.38275740E-14  0.686214507    
   1.39941710E-14  0.681928277    
   1.41607680E-14  0.677641571    
   1.43273658E-14  0.673440695    
   1.44939619E-14  0.669240832    
   1.46605598E-14  0.665124178    
   1.48271576E-14  0.661009908    
   1.49937537E-14  0.656976223    
   1.51603515E-14  0.652946055    
   1.53269494E-14  0.648994088    
   1.54935455E-14  0.645046532    
   1.56601433E-14  0.641174793    
   1.58267412E-14  0.637308419    
   1.59933373E-14  0.633515418    
   1.61599351E-14  0.629728556    
   1.63265330E-14  0.626012802    
   1.64931308E-14  0.622303784    
   1.66597269E-14  0.618663669    
   1.68263247E-14  0.615030944    
   1.69929226E-14  0.611464977    
   1.71595187E-14  0.607906818    
   1.73261165E-14  0.604413331    
   1.74927144E-14  0.600928009    
   1.76593105E-14  0.597505450    
   1.78259083E-14  0.594091415    
   1.79925062E-14  0.590738118    
   1.81591023E-14  0.587393701    
   1.83257001E-14  0.584108174    
   1.84922979E-14  0.580831707    
   1.86588941E-14  0.577612340    
   1.88254919E-14  0.574402213    
   1.89920897E-14  0.571247518    
   1.91586859E-14  0.568102181    
   1.93252837E-14  0.565010548    
   1.94918815E-14  0.561928451    
   1.96584777E-14  0.558898449    
   1.98250755E-14  0.555878103    
   1.99916733E-14  0.552908182    
   2.01582694E-14  0.549947977    
   2.03248673E-14  0.547036827    
   2.04914651E-14  0.544135332    
   2.06580612E-14  0.541281402    
   2.08246591E-14  0.538437247    
   2.09912569E-14  0.535639226    
   2.11578530E-14  0.532850981    
   2.13244509E-14  0.530107558    
   2.14910487E-14  0.527373791    
   2.16576448E-14  0.524683535    
   2.18242426E-14  0.522002995    
   2.19908405E-14  0.519364655    
   2.21574366E-14  0.516735971    
   2.23240344E-14  0.514148355    
   2.24906323E-14  0.511570334    
   2.26572284E-14  0.509032190    
   2.28238262E-14  0.506503582    
   2.29904241E-14  0.504013658    
   2.31570202E-14  0.501533210    
   2.33236180E-14  0.499090403    
   2.34902158E-14  0.496656984    
   2.36568120E-14  0.494260132    
   2.38234098E-14  0.491872609    
   2.39900076E-14  0.489520639    
   2.41566038E-14  0.487177908    
   2.43232016E-14  0.484869719    
   2.44897994E-14  0.482570678    
   2.46563956E-14  0.480305254    
   2.48229934E-14  0.478048891    
   2.49895912E-14  0.475825191    
   2.51561874E-14  0.473610431    
   2.53227852E-14  0.471427530    
   2.54893830E-14  0.469253421    
   2.56559791E-14  0.467110276    
   2.58225770E-14  0.464975864    
   2.59891748E-14  0.462871581    
   2.61557709E-14  0.460775942    
   2.63223688E-14  0.458709598    
   2.64889666E-14  0.456651807    
   2.66555644E-14  0.454622537    
   2.68221606E-14  0.452601701    
   2.69887584E-14  0.450608671    
   2.71553562E-14  0.448623925    
   2.73219523E-14  0.446666241    
   2.74885502E-14  0.444716781    
   2.76551480E-14  0.442793697    
   2.78217441E-14  0.440878659    
   2.79883420E-14  0.438989341    
   2.81549398E-14  0.437107980    
   2.83215359E-14  0.435251683    
   2.84881338E-14  0.433403224    
   2.86547316E-14  0.431579173    
   2.88213294E-14  0.429762870    
   2.89879239E-14  0.427970380    
   2.91545217E-14  0.426185519    
   2.93211195E-14  0.424423844    
   2.94877173E-14  0.422669709    
   2.96543152E-14  0.420938194    
   2.98209130E-14  0.419214100    
   2.99875074E-14  0.417512029    
   3.01541053E-14  0.415817320    
   3.03207031E-14  0.414144069    
   3.04873009E-14  0.412478060    
   3.06538987E-14  0.410833061    
   3.08204966E-14  0.409195125    
   3.09870910E-14  0.407577664    
   3.11536888E-14  0.405967206    
   3.13202867E-14  0.404376745    
   3.14868845E-14  0.402793199    
   3.16534823E-14  0.401229143    
   3.18200802E-14  0.399671823    
   3.19866746E-14  0.398133606    
   3.21532724E-14  0.396602064    
   3.23198703E-14  0.395089120    
   3.24864681E-14  0.393582731    
   3.26530659E-14  0.392094493    
   3.28196637E-14  0.390612751    
   3.29862616E-14  0.389148742    
   3.31528560E-14  0.387691110    
   3.33194538E-14  0.386250794    
   3.34860517E-14  0.384816766    
   3.36526495E-14  0.383399665    
   3.38192473E-14  0.381988764    
   3.39858451E-14  0.380594403    
   3.41524396E-14  0.379206121    
   3.43190374E-14  0.377833992    
   3.44856352E-14  0.376467854    
   3.46522331E-14  0.375117511    
   3.48188309E-14  0.373773068    
   3.49854287E-14  0.372444034    
   3.51520232E-14  0.371120870    
   3.53186210E-14  0.369812757    
   3.54852188E-14  0.368510395    
   3.56518166E-14  0.367222726    
   3.58184145E-14  0.365940750    
   3.59850123E-14  0.364673167    
   3.61516067E-14  0.363411158    
   3.63182046E-14  0.362163216    
   3.64848024E-14  0.360920757    
   3.66514002E-14  0.359692097    
   3.68179981E-14  0.358468831    
   3.69845959E-14  0.357259035    
   3.71511903E-14  0.356054544    
