 Pe   1.00000001E-07
   1.66597274E-05   1.00000000    
   3.33194548E-05   1.00000000    
   4.99791822E-05   1.00000000    
   6.66389096E-05   1.00000000    
   8.32986407E-05   1.00000000    
   9.99583644E-05  0.999999106    
   1.16618088E-04  0.999994636    
   1.33277819E-04  0.999981582    
   1.49937550E-04  0.999951422    
   1.66597281E-04  0.999891579    
   1.83256998E-04  0.999785125    
   1.99916729E-04  0.999590874    
   2.16576460E-04  0.999267220    
   2.33236176E-04  0.998799741    
   2.49895907E-04  0.998104572    
   2.66555639E-04  0.997232497    
   2.83215370E-04  0.996049881    
   2.99875101E-04  0.994682491    
   3.16534832E-04  0.992948651    
   3.33194563E-04  0.991042018    
   3.49854265E-04  0.988739908    
   3.66513996E-04  0.986289680    
   3.83173727E-04  0.983436823    
   3.99833458E-04  0.980467081    
   4.16493189E-04  0.977103472    
   4.33152920E-04  0.973656416    
   4.49812651E-04  0.969834805    
   4.66472353E-04  0.965962529    
   4.83132084E-04  0.961741030    
   4.99791815E-04  0.957499385    
   5.16451546E-04  0.952937007    
   5.33111277E-04  0.948381782    
   5.49771008E-04  0.943535447    
   5.66430739E-04  0.938719809    
   5.83090470E-04  0.933642149    
   5.99750201E-04  0.928615332    
   6.16409932E-04  0.923354328    
   6.33069663E-04  0.918160856    
   6.49729394E-04  0.912759185    
   6.66389125E-04  0.907438755    
   6.83048798E-04  0.901934028    
   6.99708529E-04  0.896521509    
   7.16368260E-04  0.890946567    
   7.33027991E-04  0.885472357    
   7.49687722E-04  0.879855454    
   7.66347453E-04  0.874345779    
   7.83007185E-04  0.868711114    
   7.99666916E-04  0.863188505    
   8.16326647E-04  0.857556701    
   8.32986378E-04  0.852040231    
   8.49646109E-04  0.846428692    
   8.66305840E-04  0.840934634    
   8.82965571E-04  0.835358024    
   8.99625302E-04  0.829899967    
   9.16285033E-04  0.824370444    
   9.32944706E-04  0.818959713    
   9.49604437E-04  0.813487411    
   9.66264168E-04  0.808133423    
   9.82923899E-04  0.802726567    
   9.99583630E-04  0.797437012    
   1.01624336E-03  0.792102277    
   1.03290309E-03  0.786883414    
   1.04956282E-03  0.781626105    
   1.06622255E-03  0.776482880    
   1.08288229E-03  0.771307290    
   1.09954202E-03  0.766243517    
   1.11620175E-03  0.761152744    
   1.13286148E-03  0.756171584    
   1.14952121E-03  0.751168013    
   1.16618094E-03  0.746271610    
   1.18284067E-03  0.741356909    
   1.19950040E-03  0.736546814    
   1.21616013E-03  0.731721997    
   1.23281986E-03  0.726999104    
   1.24947960E-03  0.722264767    
   1.26613933E-03  0.717629671    
   1.28279906E-03  0.712985873    
   1.29945879E-03  0.708438575    
   1.31611852E-03  0.703885138    
